,acousticness,instrumentalness,key,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Emotion
252,0.953,0.00549,6,0.338,0.109,0.00549,6,0.126,-13.296,1,0.043,96.26,4,0.0815,1
253,0.944,0.0,1,0.515,0.159,0.0,1,0.109,-8.972,1,0.0288,72.907,4,0.205,1
254,0.182,2.99e-05,4,0.311,0.627,2.99e-05,4,0.258,-6.566,0,0.0413,171.649,4,0.378,1
255,0.495,0.0,1,0.79,0.536,0.0,1,0.111,-6.192,1,0.11,119.904,4,0.536,1
256,0.00167,0.0,1,0.8,0.502,0.0,1,0.0784,-6.062,1,0.0371,115.091,4,0.388,1
257,0.408,0.0,5,0.562,0.382,0.0,5,0.141,-9.571,1,0.0414,72.627,4,0.275,1
258,0.939,0.00264,0,0.674,0.2,0.00264,0,0.0958,-14.513,1,0.0326,112.586,4,0.318,1
259,0.146,0.0,0,0.572,0.529,0.0,0,0.335,-6.897,1,0.0282,139.876,4,0.321,1
260,0.935,0.0,9,0.488,0.185,0.0,9,0.0949,-7.843,1,0.0399,126.569,3,0.227,1
261,0.553,0.0,4,0.637,0.418,0.0,4,0.0982,-7.022,1,0.0293,76.949,4,0.251,1
262,0.114,0.00513,10,0.246,0.581,0.00513,10,0.179,-7.45,0,0.0402,134.707,4,0.126,1
263,0.881,1.37e-06,7,0.572,0.388,1.37e-06,7,0.163,-7.844,1,0.0261,103.746,4,0.143,1
264,0.35,0.533,3,0.593,0.611,0.533,3,0.605,-6.773,1,0.0504,93.171,4,0.473,1
265,0.322,0.0,0,0.518,0.474,0.0,0,0.1,-8.34,1,0.0287,106.512,4,0.164,1
266,0.534,0.00812,7,0.785,0.386,0.00812,7,0.104,-8.921,1,0.0321,114.685,4,0.393,1
267,0.755,0.0,6,0.39,0.343,0.0,6,0.115,-7.597,1,0.0304,78.713,3,0.334,1
268,0.701,1.03e-05,4,0.444,0.539,1.03e-05,4,0.102,-8.54,0,0.0397,119.162,4,0.125,1
269,0.812,0.784,7,0.501,0.307,0.784,7,0.144,-17.241,1,0.0271,106.128,4,0.131,1
270,0.8,0.0,0,0.395,0.252,0.0,0,0.101,-13.589,1,0.0301,177.679,4,0.126,1
271,0.668,0.000479,9,0.555,0.421,0.000479,9,0.115,-9.027,1,0.0275,71.996,4,0.347,1
272,0.871,0.149,8,0.408,0.276,0.149,8,0.124,-10.892,0,0.0289,143.811,4,0.217,1
273,0.661,6.24e-05,0,0.451,0.383,6.24e-05,0,0.105,-10.644,1,0.0328,98.332,4,0.311,1
274,0.816,9.74e-05,2,0.494,0.268,9.74e-05,2,0.076,-10.063,1,0.0315,70.223,4,0.162,1
275,0.873,0.39,0,0.461,0.17,0.39,0,0.112,-17.422,1,0.0461,82.168,1,0.336,1
276,0.566,0.000193,0,0.5,0.418,0.000193,0,0.11,-6.535,1,0.0377,84.899,4,0.176,1
277,0.144,0.867,10,0.218,0.337,0.867,10,0.111,-12.791,0,0.0424,61.367,4,0.0326,1
278,0.00296,0.821,10,0.169,0.641,0.821,10,0.184,-8.793,0,0.0449,128.473,3,0.0396,1
279,0.903,0.0,8,0.448,0.096,0.0,8,0.109,-13.806,1,0.0372,115.621,4,0.258,1
280,0.978,0.942,9,0.255,0.0569,0.942,9,0.119,-19.543,1,0.0354,79.997,3,0.0934,1
281,0.573,0.0238,4,0.469,0.253,0.0238,4,0.245,-11.118,1,0.0653,66.971,4,0.168,1
282,0.149,0.0,11,0.342,0.7,0.0,11,0.125,-4.672,1,0.0401,161.746,4,0.383,1
283,0.55,0.0,10,0.642,0.0571,0.0,10,0.0736,-20.252,0,0.034,76.01,4,0.229,1
284,0.881,1.91e-06,4,0.375,0.144,1.91e-06,4,0.105,-19.758,1,0.0338,198.235,3,0.481,1
285,0.262,0.0,0,0.641,0.453,0.0,0,0.284,-4.98,1,0.0281,126.872,4,0.216,1
286,0.843,0.000559,11,0.401,0.314,0.000559,11,0.176,-10.511,1,0.0508,139.841,4,0.282,1
287,0.7,0.000109,1,0.453,0.208,0.000109,1,0.101,-12.607,1,0.029,133.101,4,0.271,1
288,0.894,0.0026,0,0.507,0.129,0.0026,0,0.0983,-15.846,1,0.031,110.887,4,0.158,1
289,0.203,0.0,9,0.483,0.625,0.0,9,0.0484,-3.848,1,0.027,167.975,4,0.366,1
290,0.988,0.00108,9,0.329,0.165,0.00108,9,0.164,-14.587,1,0.0523,127.829,1,0.146,1
291,0.939,0.934,2,0.478,0.0432,0.934,2,0.102,-26.927,1,0.0419,68.704,4,0.202,1
292,0.124,0.0,7,0.694,0.846,0.0,7,0.353,-5.443,1,0.249,158.62,4,0.516,1
293,0.0924,2.64e-05,1,0.521,0.465,2.64e-05,1,0.0827,-8.813,1,0.028,131.257,4,0.266,1
294,0.814,0.203,9,0.57,0.361,0.203,9,0.0948,-11.917,1,0.0273,130.267,4,0.0636,1
295,0.68,1.55e-06,8,0.299,0.216,1.55e-06,8,0.0635,-13.533,1,0.0456,79.31,4,0.158,1
296,0.817,0.303,4,0.325,0.0691,0.303,4,0.112,-22.157,0,0.0307,96.335,3,0.111,1
297,0.883,0.000223,7,0.414,0.161,0.000223,7,0.117,-22.32,0,0.0318,159.375,4,0.423,1
298,0.416,9.03e-06,2,0.4,0.445,9.03e-06,2,0.0938,-7.546,1,0.0323,150.15,4,0.108,1
299,0.867,0.787,5,0.102,0.0987,0.787,5,0.117,-14.369,0,0.039,72.215,4,0.0322,1
300,0.318,0.0,6,0.656,0.855,0.0,6,0.257,-4.282,1,0.212,140.057,4,0.507,1
301,0.379,1.82e-06,4,0.378,0.511,1.82e-06,4,0.117,-8.536,1,0.0437,88.937,4,0.185,1
302,0.634,0.0,4,0.566,0.664,0.0,4,0.116,-5.303,0,0.0464,128.945,4,0.437,1
303,0.652,0.00149,2,0.49,0.284,0.00149,2,0.0961,-10.992,1,0.0277,124.922,3,0.19,1
304,0.0123,0.0402,4,0.474,0.513,0.0402,4,0.254,-6.098,1,0.0273,136.171,3,0.149,1
305,0.965,0.00833,4,0.245,0.242,0.00833,4,0.271,-12.963,1,0.0318,135.714,3,0.138,1
306,0.931,0.000809,11,0.283,0.0307,0.000809,11,0.0598,-19.277,1,0.0574,174.108,5,0.104,1
307,0.01,0.0,1,0.395,0.616,0.0,1,0.287,-6.385,1,0.0354,78.037,4,0.409,1
308,0.353,0.0,10,0.457,0.495,0.0,10,0.11,-7.85,1,0.0323,172.065,4,0.279,1
309,0.877,0.0,2,0.464,0.321,0.0,2,0.0789,-11.12,1,0.0418,93.528,4,0.306,1
310,0.718,0.000286,8,0.168,0.404,0.000286,8,0.976,-9.511,1,0.0396,79.912,5,0.0676,1
311,0.113,3.6e-06,9,0.478,0.446,3.6e-06,9,0.102,-8.528,0,0.0257,87.817,4,0.368,1
312,0.984,0.000375,9,0.648,0.189,0.000375,9,0.132,-13.553,0,0.0311,98.891,3,0.231,1
313,0.0864,7.72e-05,0,0.629,0.876,7.72e-05,0,0.0431,-10.141,1,0.0444,118.01,4,0.358,1
314,0.892,0.0,9,0.559,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285,1
315,0.443,0.0,0,0.497,0.462,0.0,0,0.111,-6.705,1,0.0269,85.973,4,0.21,1
316,0.949,8.18e-06,8,0.361,0.252,8.18e-06,8,0.153,-11.834,0,0.0771,82.295,4,0.267,1
317,0.196,0.000812,9,0.511,0.932,0.000812,9,0.659,-4.304,1,0.06,100.462,4,0.752,1
318,0.742,0.0,10,0.347,0.264,0.0,10,0.102,-9.798,1,0.0327,50.907,4,0.229,1
319,0.00501,0.763,9,0.415,0.456,0.763,9,0.178,-12.082,1,0.0352,151.937,4,0.0935,1
320,0.482,0.000135,3,0.563,0.274,0.000135,3,0.245,-12.995,1,0.0333,81.928,4,0.183,1
321,0.00191,0.00243,8,0.437,0.572,0.00243,8,0.116,-8.648,0,0.0339,124.172,4,0.239,1
322,0.743,0.0,7,0.58,0.0527,0.0,7,0.0995,-17.393,1,0.0504,129.982,4,0.381,1
323,0.607,0.000464,4,0.614,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201,1
324,0.0356,0.225,11,0.312,0.543,0.225,11,0.128,-9.875,1,0.0308,140.109,4,0.178,1
325,0.0879,0.0,1,0.565,0.73,0.0,1,0.0652,-4.54,1,0.031,82.058,4,0.408,1
326,0.612,0.0,2,0.395,0.535,0.0,2,0.298,-9.105,1,0.0689,103.783,4,0.356,1
327,0.924,0.0,5,0.517,0.206,0.0,5,0.118,-12.233,1,0.0421,80.401,4,0.489,1
328,0.0197,6.07e-05,1,0.399,0.787,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.572,1
329,0.977,0.00416,8,0.369,0.3,0.00416,8,0.107,-5.359,1,0.0298,148.622,3,0.216,1
330,0.03,0.00408,4,0.314,0.59,0.00408,4,0.16,-5.865,0,0.0334,121.186,4,0.129,1
331,0.445,0.0585,5,0.418,0.364,0.0585,5,0.168,-10.797,1,0.034,127.985,4,0.214,1
332,0.00427,9.87e-06,1,0.498,0.647,9.87e-06,1,0.146,-7.631,1,0.0358,163.87,4,0.257,1
333,0.239,0.00747,10,0.763,0.387,0.00747,10,0.13,-8.643,0,0.0278,109.957,4,0.273,1
334,0.034,0.573,0,0.544,0.63,0.573,0,0.0961,-7.523,1,0.0335,120.064,4,0.202,1
335,0.946,6.77e-06,4,0.275,0.141,6.77e-06,4,0.107,-11.623,1,0.0341,82.955,3,0.088,1
336,0.869,0.458,0,0.664,0.307,0.458,0,0.107,-10.14,1,0.0325,128.029,4,0.193,1
337,0.829,0.000409,7,0.457,0.365,0.000409,7,0.393,-10.569,1,0.0313,123.563,4,0.15,1
338,0.899,0.00221,0,0.451,0.213,0.00221,0,0.112,-15.158,1,0.031,105.63,4,0.307,1
339,0.6,3.77e-06,0,0.334,0.472,3.77e-06,0,0.317,-8.792,1,0.0277,179.167,3,0.431,1
340,0.92,0.00011,1,0.456,0.205,0.00011,1,0.149,-8.437,1,0.0313,117.663,4,0.161,1
341,0.6,7.34e-05,6,0.284,0.373,7.34e-05,6,0.115,-8.232,1,0.0298,74.3,4,0.418,1
342,0.021,0.00354,6,0.399,0.594,0.00354,6,0.113,-6.613,1,0.0279,159.977,4,0.357,1
343,0.0585,0.0,7,0.453,0.831,0.0,7,0.0901,-1.565,0,0.117,83.911,4,0.318,1
344,0.796,0.0,6,0.273,0.259,0.0,6,0.0864,-9.651,0,0.0306,91.277,3,0.16,1
345,0.0781,0.000677,0,0.694,0.394,0.000677,0,0.247,-15.881,1,0.0428,104.126,4,0.719,1
346,0.0456,0.0,9,0.442,0.793,0.0,9,0.328,-5.152,1,0.0347,80.985,4,0.437,1
347,0.638,0.414,2,0.42,0.0865,0.414,2,0.123,-23.146,0,0.0324,94.522,4,0.216,1
348,0.00196,9.23e-06,7,0.524,0.763,9.23e-06,7,0.125,-6.732,1,0.0308,131.675,4,0.35,1
349,0.365,0.00527,6,0.467,0.622,0.00527,6,0.0982,-7.255,1,0.031,164.418,4,0.455,1
350,0.922,0.0,10,0.402,0.197,0.0,10,0.102,-9.911,0,0.0414,79.323,4,0.273,1
351,0.899,0.000922,1,0.37,0.279,0.000922,1,0.337,-14.969,1,0.0365,170.076,4,0.0874,1
352,0.647,0.00091,7,0.326,0.0902,0.00091,7,0.198,-20.588,1,0.0344,137.611,4,0.218,1
353,0.483,9.09e-05,1,0.639,0.382,9.09e-05,1,0.0621,-10.791,0,0.0274,103.141,4,0.389,1
354,0.0404,0.0142,2,0.605,0.854,0.0142,2,0.356,-5.313,1,0.0455,115.048,4,0.489,1
355,0.708,0.000561,2,0.559,0.301,0.000561,2,0.152,-10.522,1,0.0294,125.584,4,0.25,1
356,0.83,9e-05,1,0.634,0.323,9e-05,1,0.125,-13.533,1,0.0318,147.943,4,0.489,1
357,0.837,1.91e-05,2,0.674,0.413,1.91e-05,2,0.098,-7.816,1,0.0274,124.895,3,0.503,1
358,0.876,1.32e-06,4,0.582,0.232,1.32e-06,4,0.107,-11.693,1,0.0451,131.599,4,0.238,1
359,0.909,0.855,7,0.14,0.217,0.855,7,0.0689,-15.304,1,0.0352,88.381,4,0.078,1
360,0.272,0.000254,1,0.574,0.405,0.000254,1,0.101,-7.606,1,0.0266,75.952,4,0.275,1
361,0.909,0.0,2,0.433,0.155,0.0,2,0.101,-11.381,1,0.0325,100.929,3,0.315,1
362,0.23,0.0,1,0.56,0.541,0.0,1,0.118,-7.97,1,0.0288,139.76,4,0.278,1
363,0.896,1.9e-05,7,0.368,0.339,1.9e-05,7,0.0939,-8.061,1,0.0314,138.128,4,0.268,1
364,0.977,0.963,3,0.0992,0.012,0.963,3,0.0972,-29.215,0,0.0407,89.717,3,0.0342,1
365,0.992,0.932,5,0.149,0.0271,0.932,5,0.0632,-33.771,1,0.0487,82.003,3,0.0592,1
366,0.964,1.42e-06,1,0.477,0.0577,1.42e-06,1,0.154,-11.965,1,0.0349,102.558,3,0.466,1
367,0.48,0.0,1,0.668,0.673,0.0,1,0.194,-5.714,1,0.145,171.812,4,0.727,1
368,0.487,0.18,4,0.669,0.613,0.18,4,0.132,-11.12,0,0.036,110.67,4,0.565,1
369,0.983,0.958,1,0.118,0.0191,0.958,1,0.128,-30.053,1,0.037,77.569,4,0.058,1
370,0.0525,0.0,10,0.423,0.912,0.0,10,0.245,-3.232,0,0.0615,145.942,4,0.338,1
371,0.749,0.0,2,0.431,0.377,0.0,2,0.211,-9.753,1,0.0288,173.67,4,0.353,1
372,0.248,0.0,9,0.697,0.467,0.0,9,0.0941,-7.536,1,0.0715,82.081,4,0.572,1
373,0.614,0.0237,2,0.254,0.383,0.0237,2,0.172,-8.036,1,0.0282,188.2,3,0.178,1
374,0.782,0.0,4,0.585,0.345,0.0,4,0.131,-8.257,0,0.0294,124.013,4,0.176,1
375,0.0683,1.28e-06,2,0.376,0.574,1.28e-06,2,0.0721,-5.335,1,0.0303,74.935,4,0.102,1
376,0.829,1.67e-05,0,0.366,0.269,1.67e-05,0,0.108,-8.456,1,0.0287,86.577,4,0.492,1
377,0.913,7.73e-05,0,0.346,0.139,7.73e-05,0,0.0934,-15.326,1,0.0321,136.168,4,0.116,1
378,0.875,0.14,0,0.326,0.174,0.14,0,0.0826,-16.427,1,0.0353,119.999,4,0.0969,1
379,0.0204,0.0,8,0.591,0.699,0.0,8,0.0614,-5.221,1,0.0449,116.029,4,0.733,1
380,0.568,8.18e-06,8,0.23,0.492,8.18e-06,8,0.176,-5.767,1,0.0317,160.139,4,0.262,1
381,0.0187,0.0,8,0.338,0.803,0.0,8,0.136,-5.412,0,0.0413,151.994,4,0.4,1
382,0.1,0.0,7,0.461,0.446,0.0,7,0.169,-7.703,1,0.0267,139.868,3,0.375,1
383,0.0408,0.0,10,0.573,0.905,0.0,10,0.113,-5.954,1,0.0343,135.943,4,0.683,1
384,0.0152,2.63e-05,1,0.435,0.729,2.63e-05,1,0.11,-4.818,0,0.0307,188.017,4,0.524,1
385,0.586,1.51e-05,7,0.636,0.561,1.51e-05,7,0.264,-7.482,1,0.0279,120.471,4,0.293,1
386,0.816,7.65e-06,1,0.422,0.178,7.65e-06,1,0.129,-10.945,1,0.0339,108.496,4,0.15,1
387,0.0748,0.000138,0,0.299,0.443,0.000138,0,0.177,-12.621,1,0.0346,139.539,4,0.434,1
388,0.365,0.000746,7,0.451,0.402,0.000746,7,0.076,-12.135,1,0.0297,100.411,4,0.244,1
389,0.243,0.00707,7,0.578,0.15,0.00707,7,0.0825,-17.335,1,0.0334,135.331,4,0.121,1
390,0.00141,0.0,2,0.673,0.629,0.0,2,0.0944,-7.072,1,0.0299,103.998,4,0.551,1
391,0.746,4.34e-05,2,0.325,0.347,4.34e-05,2,0.399,-9.968,1,0.029,146.26,3,0.447,1
392,0.19,0.0,0,0.387,0.442,0.0,0,0.0788,-7.086,1,0.0352,169.481,4,0.382,1
393,0.944,0.333,5,0.616,0.386,0.333,5,0.12,-11.353,1,0.0294,78.222,3,0.135,1
394,0.858,0.116,5,0.544,0.298,0.116,5,0.113,-12.644,0,0.057,76.962,4,0.235,1
395,0.981,0.0846,0,0.398,0.0224,0.0846,0,0.0913,-16.464,1,0.0545,122.034,4,0.269,1
396,0.817,0.000109,3,0.48,0.125,0.000109,3,0.453,-14.061,1,0.0333,116.391,3,0.233,1
397,0.813,0.0,9,0.6,0.266,0.0,9,0.119,-10.802,0,0.0391,111.102,4,0.237,1
398,0.263,0.00101,11,0.653,0.609,0.00101,11,0.233,-7.519,0,0.037,95.982,3,0.482,1
399,0.509,0.917,4,0.234,0.521,0.917,4,0.612,-6.643,1,0.0301,99.804,4,0.112,1
400,0.34,0.000267,0,0.441,0.165,0.000267,0,0.0704,-14.749,1,0.0378,103.267,4,0.0663,1
401,0.923,0.0253,3,0.307,0.371,0.0253,3,0.11,-8.498,1,0.0288,115.241,3,0.189,1
402,0.964,4.37e-05,0,0.405,0.111,4.37e-05,0,0.0872,-11.879,1,0.0369,116.86,4,0.219,1
403,0.00841,1.48e-06,2,0.619,0.512,1.48e-06,2,0.123,-10.092,1,0.0892,84.84,4,0.416,1
404,0.924,0.000221,7,0.447,0.0804,0.000221,7,0.112,-19.291,1,0.0307,94.057,3,0.0837,1
405,0.377,0.00208,9,0.568,0.284,0.00208,9,0.0862,-10.565,0,0.0356,77.63,4,0.119,1
406,0.511,0.00116,8,0.655,0.312,0.00116,8,0.0964,-12.951,1,0.0267,80.028,4,0.183,1
407,0.888,0.000382,9,0.54,0.0674,0.000382,9,0.109,-13.778,1,0.0368,141.988,3,0.12,1
408,0.344,0.000245,8,0.283,0.354,0.000245,8,0.0758,-11.552,0,0.0288,93.02,4,0.0644,1
409,0.494,0.0999,0,0.525,0.285,0.0999,0,0.117,-16.56,1,0.0266,86.83,4,0.131,1
410,0.872,1.58e-06,2,0.447,0.158,1.58e-06,2,0.0816,-7.571,1,0.036,140.942,3,0.142,1
411,0.951,0.0,0,0.406,0.0307,0.0,0,0.0984,-17.636,1,0.04,136.716,4,0.245,1
412,0.952,0.00106,4,0.379,0.29,0.00106,4,0.118,-8.485,1,0.051,166.467,4,0.169,1
413,0.902,0.0,9,0.616,0.209,0.0,9,0.139,-13.43,1,0.406,86.891,1,0.336,1
414,0.952,0.00056,1,0.455,0.179,0.00056,1,0.106,-12.938,1,0.0389,73.698,4,0.12,1
415,0.82,0.00442,0,0.35,0.357,0.00442,0,0.0852,-10.721,1,0.0284,81.929,4,0.186,1
416,0.978,0.358,2,0.678,0.0813,0.358,2,0.123,-22.859,1,0.0406,125.066,4,0.304,1
417,0.412,0.000466,2,0.487,0.311,0.000466,2,0.164,-9.901,1,0.0287,139.878,3,0.252,1
418,0.517,0.000342,10,0.504,0.493,0.000342,10,0.0962,-7.817,1,0.0283,123.251,4,0.231,1
419,0.227,0.523,6,0.615,0.386,0.523,6,0.116,-11.813,1,0.0315,120.032,4,0.442,1
420,0.292,6.92e-05,0,0.0714,0.207,6.92e-05,0,0.0889,-14.578,1,0.037,77.434,3,0.0393,1
421,0.0294,0.0,3,0.591,0.649,0.0,3,0.133,-6.72,1,0.0417,90.002,4,0.489,1
422,0.804,0.0012,2,0.601,0.262,0.0012,2,0.111,-8.743,1,0.0344,76.349,4,0.218,1
423,0.369,0.0,11,0.615,0.684,0.0,11,0.117,-4.177,0,0.0548,123.971,4,0.197,1
424,0.633,0.0,7,0.48,0.374,0.0,7,0.0982,-9.807,1,0.0353,128.171,4,0.207,1
425,0.889,0.0,6,0.684,0.18,0.0,6,0.0982,-16.637,1,0.0331,117.859,3,0.303,1
426,0.342,0.000262,7,0.321,0.425,0.000262,7,0.23,-12.73,1,0.0455,173.24,3,0.493,1
427,0.526,0.00413,0,0.44,0.276,0.00413,0,0.112,-11.871,1,0.0411,79.465,4,0.0723,1
428,0.267,9.91e-06,9,0.372,0.462,9.91e-06,9,0.101,-9.1,0,0.0317,129.026,3,0.176,1
429,0.109,0.00104,6,0.346,0.691,0.00104,6,0.106,-8.08,1,0.0334,111.348,5,0.433,1
430,0.894,0.154,0,0.484,0.0874,0.154,0,0.11,-17.796,1,0.0394,94.163,4,0.219,1
431,0.842,0.00386,9,0.705,0.324,0.00386,9,0.201,-11.217,1,0.0246,79.051,4,0.494,1
432,0.86,0.00255,1,0.387,0.182,0.00255,1,0.0962,-10.815,1,0.0311,121.903,4,0.0929,1
433,0.478,0.0909,2,0.574,0.193,0.0909,2,0.11,-12.703,1,0.0484,87.678,4,0.184,1
434,0.328,1.92e-06,5,0.616,0.587,1.92e-06,5,0.118,-4.675,1,0.0262,118.524,4,0.421,1
435,0.877,0.000954,8,0.613,0.138,0.000954,8,0.0739,-14.083,1,0.0394,125.316,4,0.136,1
436,0.715,0.0001,2,0.605,0.226,0.0001,2,0.35,-10.617,0,0.0347,122.713,4,0.142,1
437,0.287,0.0,10,0.765,0.473,0.0,10,0.391,-5.829,1,0.0514,119.992,4,0.34,1
438,0.752,0.0,0,0.585,0.174,0.0,0,0.0383,-14.266,1,0.0328,115.393,4,0.263,1
439,0.53,0.0,9,0.66,0.479,0.0,9,0.102,-7.364,1,0.247,80.027,4,0.471,1
440,0.592,0.0,7,0.568,0.436,0.0,7,0.105,-6.676,1,0.0277,149.989,4,0.225,1
441,0.424,0.000299,6,0.591,0.415,0.000299,6,0.111,-6.936,1,0.0437,90.483,4,0.197,1
442,0.556,5.52e-06,4,0.441,0.212,5.52e-06,4,0.0578,-13.657,1,0.0287,65.311,4,0.124,1
443,0.526,0.000278,8,0.506,0.597,0.000278,8,0.065,-7.336,1,0.0371,96.603,4,0.163,1
444,0.329,0.0,5,0.471,0.431,0.0,5,0.0854,-6.129,0,0.0342,157.98,4,0.289,1
445,0.764,0.00055,11,0.518,0.354,0.00055,11,0.114,-9.141,1,0.029,137.749,4,0.315,1
446,0.934,0.0,2,0.399,0.278,0.0,2,0.785,-11.147,1,0.0607,172.576,3,0.355,1
447,0.0102,0.000141,7,0.515,0.43,0.000141,7,0.129,-9.935,1,0.0369,91.841,4,0.104,1
448,0.158,2.95e-06,9,0.317,0.571,2.95e-06,9,0.0848,-7.669,1,0.0283,163.036,3,0.234,1
449,0.883,0.55,0,0.51,0.255,0.55,0,0.0696,-15.903,1,0.0291,115.115,3,0.188,1
450,0.641,0.333,6,0.489,0.357,0.333,6,0.0838,-9.745,1,0.0259,92.009,4,0.0388,1
451,0.371,7.43e-05,7,0.363,0.355,7.43e-05,7,0.0814,-9.877,1,0.0457,180.364,4,0.19,1
452,0.0606,3.45e-05,2,0.766,0.516,3.45e-05,2,0.102,-7.809,0,0.0474,92.059,4,0.296,1
453,0.34,5.49e-05,5,0.52,0.652,5.49e-05,5,0.256,-6.655,1,0.0274,80.609,4,0.722,1
454,0.565,2.09e-06,7,0.603,0.438,2.09e-06,7,0.111,-9.473,1,0.029,129.902,4,0.302,1
455,0.144,0.773,1,0.869,0.197,0.773,1,0.0861,-15.668,1,0.0415,103.985,4,0.0598,1
456,5.24e-05,0.825,2,0.443,0.956,0.825,2,0.135,-6.198,1,0.0511,146.754,4,0.909,1
457,0.514,1.58e-06,10,0.654,0.307,1.58e-06,10,0.0912,-9.25,1,0.0298,93.871,3,0.192,1
458,0.0847,0.0,0,0.407,0.424,0.0,0,0.234,-10.583,1,0.0318,113.311,3,0.404,1
459,0.00239,0.00013,11,0.429,0.661,0.00013,11,0.234,-7.227,1,0.0281,173.365,4,0.285,1
460,0.918,0.00366,9,0.337,0.0535,0.00366,9,0.12,-20.857,1,0.0419,129.674,3,0.175,1
461,0.976,0.000366,3,0.345,0.0581,0.000366,3,0.103,-17.217,1,0.0374,174.117,4,0.304,1
462,0.163,1.11e-05,4,0.431,0.59,1.11e-05,4,0.0981,-6.362,1,0.0284,150.193,4,0.257,1
463,0.3,4.49e-06,7,0.438,0.606,4.49e-06,7,0.0754,-6.549,1,0.0305,133.822,4,0.266,1
464,0.113,0.0923,0,0.189,0.427,0.0923,0,0.058,-9.08,1,0.0449,187.212,3,0.158,1
465,0.822,2.26e-06,9,0.319,0.309,2.26e-06,9,0.0893,-11.944,0,0.0257,143.075,3,0.339,1
466,0.916,0.0,1,0.54,0.192,0.0,1,0.0979,-10.072,1,0.0301,100.694,4,0.619,1
467,0.241,0.0,5,0.605,0.704,0.0,5,0.137,-6.564,1,0.0476,80.925,4,0.4,1
468,0.502,0.0,4,0.512,0.428,0.0,4,0.0852,-7.131,1,0.0293,95.336,3,0.13,1
469,0.644,8.79e-05,8,0.561,0.337,8.79e-05,8,0.67,-9.272,1,0.0284,109.373,4,0.273,1
470,0.913,7.73e-05,0,0.346,0.139,7.73e-05,0,0.0934,-15.326,1,0.0321,136.168,4,0.116,1
471,0.0795,0.000128,0,0.414,0.633,0.000128,0,0.458,-5.295,1,0.0281,83.819,4,0.347,1
472,0.953,0.00342,4,0.432,0.261,0.00342,4,0.0903,-12.591,1,0.0512,89.567,4,0.273,1
473,0.951,0.0759,5,0.529,0.149,0.0759,5,0.153,-15.795,1,0.0257,86.921,4,0.178,1
474,0.794,2.76e-05,10,0.469,0.335,2.76e-05,10,0.0931,-7.494,0,0.0291,75.108,3,0.158,1
475,0.922,0.0,7,0.459,0.187,0.0,7,0.0939,-9.326,1,0.0361,96.983,4,0.0625,1
476,0.0138,0.875,2,0.593,0.264,0.875,2,0.0816,-14.535,1,0.0271,68.492,4,0.207,1
477,0.0142,0.0,0,0.316,0.769,0.0,0,0.0928,-5.283,0,0.0422,122.507,4,0.127,1
478,0.0537,0.88,7,0.53,0.829,0.88,7,0.106,-7.014,1,0.0361,134.99,4,0.949,1
479,0.0495,0.0066,5,0.268,0.406,0.0066,5,0.113,-10.232,1,0.0276,76.432,4,0.104,1
480,0.85,4.01e-06,7,0.608,0.393,4.01e-06,7,0.0985,-10.528,1,0.0314,88.906,4,0.217,1
481,0.194,0.226,5,0.708,0.19,0.226,5,0.0916,-16.578,1,0.0326,93.669,4,0.47,1
482,0.000128,0.318,2,0.546,0.485,0.318,2,0.0939,-9.424,1,0.027,109.913,4,0.106,1
483,0.0102,0.0,4,0.471,0.56,0.0,4,0.128,-8.533,1,0.0285,83.025,4,0.0723,1
484,0.859,0.0102,6,0.25,0.28,0.0102,6,0.106,-10.334,1,0.0325,94.928,4,0.178,1
485,0.00121,0.000309,0,0.273,0.539,0.000309,0,0.142,-10.163,1,0.0288,154.233,4,0.326,1
486,0.0287,0.00068,3,0.344,0.687,0.00068,3,0.178,-5.28,1,0.0311,134.503,4,0.193,1
487,0.893,0.0,9,0.554,0.321,0.0,9,0.0996,-8.251,1,0.028,135.047,4,0.288,1
488,0.141,0.0,6,0.639,0.456,0.0,6,0.133,-8.612,1,0.0391,81.988,4,0.372,1
489,0.407,0.000131,0,0.691,0.375,0.000131,0,0.0541,-10.662,1,0.0309,112.611,4,0.573,1
490,0.898,6e-05,0,0.341,0.177,6e-05,0,0.103,-9.385,1,0.0339,102.334,3,0.158,1
491,0.0339,0.0,9,0.393,0.633,0.0,9,0.104,-4.769,1,0.0275,174.022,4,0.382,1
492,0.105,0.0,10,0.425,0.651,0.0,10,0.138,-6.131,1,0.0287,159.363,4,0.366,1
493,0.428,7.76e-06,5,0.65,0.465,7.76e-06,5,0.0964,-8.212,1,0.0346,176.046,4,0.234,1
494,0.119,0.0,5,0.327,0.519,0.0,5,0.184,-6.985,1,0.0287,164.24,3,0.146,1
495,0.308,0.000132,0,0.513,0.581,0.000132,0,0.153,-5.805,1,0.0234,90.919,4,0.143,1
496,0.413,0.0,2,0.625,0.426,0.0,2,0.116,-8.392,0,0.0271,110.018,4,0.112,1
497,0.632,0.000194,8,0.557,0.527,0.000194,8,0.149,-6.216,0,0.034,171.836,4,0.595,1
